2025.01.30,08:30,2761.19,2762.52,2760.69,2761.62,2757
2025.01.30,08:45,2761.61,2766.44,2761.34,2765.52,4363
2025.01.30,09:00,2765.52,2766.87,2764.96,2766.44,3884
2025.01.30,09:15,2766.54,2768.30,2765.96,2766.56,3651
2025.01.30,09:30,2766.55,2767.58,2765.25,2767.16,3060
2025.01.30,09:45,2767.15,2769.45,2767.09,2769.13,3445
2025.01.30,10:00,2769.17,2772.05,2768.44,2770.94,4998
2025.01.30,10:15,2770.93,2772.98,2770.06,2772.60,4578
2025.01.30,10:30,2772.51,2773.64,2771.58,2771.95,4226
2025.01.30,10:45,2771.91,2776.48,2770.90,2776.12,4188
2025.01.30,11:00,2776.14,2776.30,2773.35,2774.96,4908
2025.01.30,11:15,2775.01,2775.99,2771.49,2775.28,5255
2025.01.30,11:30,2775.26,2775.89,2773.38,2774.92,6308
2025.01.30,11:45,2774.93,2775.64,2773.31,2774.24,4711
2025.01.30,12:00,2774.18,2776.66,2773.82,2776.59,4514
2025.01.30,12:15,2776.58,2779.10,2776.43,2777.95,5072
2025.01.30,12:30,2777.96,2779.24,2777.53,2778.15,3585
2025.01.30,12:45,2778.14,2778.39,2777.20,2778.29,3171
2025.01.30,13:00,2778.27,2778.36,2776.95,2777.84,2163
2025.01.30,13:15,2777.83,2779.31,2777.49,2778.19,3406
2025.01.30,13:30,2778.26,2779.42,2777.81,2778.06,3164
2025.01.30,13:45,2778.04,2778.50,2777.16,2777.59,3002
2025.01.30,14:00,2777.61,2778.69,2776.15,2778.63,4483
2025.01.30,14:15,2778.65,2779.25,2777.66,2778.64,2752
2025.01.30,14:30,2778.65,2780.91,2778.08,2780.45,4815
2025.01.30,14:45,2780.47,2781.22,2779.64,2780.23,3121
2025.01.30,15:00,2780.20,2783.06,2780.20,2781.90,6344
2025.01.30,15:15,2781.85,2782.25,2779.85,2781.02,6851
2025.01.30,15:30,2781.05,2784.44,2778.76,2783.71,12703
2025.01.30,15:45,2783.72,2785.98,2783.00,2785.74,12420
2025.01.30,16:00,2785.75,2786.01,2782.79,2783.86,14638
2025.01.30,16:15,2783.92,2788.16,2782.39,2786.94,14015
2025.01.30,16:30,2787.07,2787.17,2780.12,2784.02,16880
2025.01.30,16:45,2784.05,2789.07,2783.37,2787.66,13348
2025.01.30,17:00,2787.95,2790.04,2786.68,2790.03,14681
2025.01.30,17:15,2790.02,2791.03,2788.67,2789.76,13971
2025.01.30,17:30,2789.79,2792.48,2787.38,2791.75,13888
2025.01.30,17:45,2791.76,2796.77,2791.12,2795.39,13184
2025.01.30,18:00,2795.42,2798.47,2793.67,2793.91,14925
2025.01.30,18:15,2793.82,2794.56,2790.54,2791.38,16357
2025.01.30,18:30,2791.39,2794.62,2790.16,2792.57,13306
2025.01.30,18:45,2792.58,2794.16,2790.47,2790.53,12981
2025.01.30,19:00,2790.56,2792.13,2788.78,2790.30,12689
2025.01.30,19:15,2790.28,2791.85,2789.19,2791.18,11688
2025.01.30,19:30,2791.19,2795.00,2791.19,2794.48,9299
2025.01.30,19:45,2794.47,2795.80,2793.79,2795.59,7441
2025.01.30,20:00,2795.60,2796.57,2793.01,2793.92,9147
2025.01.30,20:15,2793.91,2797.03,2793.20,2794.77,9253
2025.01.30,20:30,2794.75,2795.39,2792.22,2794.72,6989
2025.01.30,20:45,2794.73,2795.82,2794.35,2795.03,3186
2025.01.30,21:00,2795.06,2795.27,2792.61,2794.11,4627
2025.01.30,21:15,2794.10,2794.37,2791.04,2791.43,4698
2025.01.30,21:30,2791.46,2793.12,2790.67,2792.90,3628
2025.01.30,21:45,2792.91,2793.70,2792.40,2793.42,2490
2025.01.30,22:00,2793.44,2794.93,2792.34,2794.16,4454
2025.01.30,22:15,2794.17,2795.43,2793.57,2794.71,3152
2025.01.30,22:30,2794.73,2796.68,2792.70,2795.00,6849
2025.01.30,22:45,2795.01,2798.07,2793.30,2795.48,10183
2025.01.30,23:00,2795.51,2798.33,2794.88,2795.55,2970
2025.01.30,23:15,2795.55,2795.89,2789.20,2791.32,2916
2025.01.30,23:30,2791.29,2794.84,2790.75,2792.75,3329
2025.01.30,23:45,2792.75,2794.67,2792.13,2794.53,2852
2025.01.31,01:00,2795.12,2796.39,2792.00,2795.36,1540
2025.01.31,01:15,2795.35,2795.78,2793.66,2794.82,1897
2025.01.31,01:30,2794.81,2794.91,2793.05,2793.63,2656
2025.01.31,01:45,2793.64,2796.80,2793.54,2796.15,3055
2025.01.31,02:00,2796.17,2799.45,2795.24,2797.66,3443
2025.01.31,02:15,2797.65,2798.64,2796.71,2797.79,1557
2025.01.31,02:30,2797.80,2798.51,2795.70,2796.28,2249
2025.01.31,02:45,2796.24,2797.10,2794.50,2795.80,3356
2025.01.31,03:00,2795.78,2796.46,2794.66,2796.15,4510
2025.01.31,03:15,2796.16,2796.56,2794.86,2794.99,3309
2025.01.31,03:30,2794.98,2796.09,2794.57,2795.44,3433
2025.01.31,03:45,2795.46,2796.54,2795.07,2796.31,5938
2025.01.31,04:00,2796.32,2797.38,2794.83,2796.91,4872
2025.01.31,04:15,2796.92,2798.06,2796.14,2796.36,2586
2025.01.31,04:30,2796.34,2797.43,2794.81,2796.32,4204
2025.01.31,04:45,2796.36,2797.67,2795.98,2796.10,4122
2025.01.31,05:00,2796.09,2798.20,2795.67,2797.20,3973
2025.01.31,05:15,2797.22,2797.70,2796.66,2796.76,2891
2025.01.31,05:30,2796.72,2797.53,2796.68,2797.11,3429
